Unnamed: 0,Event Title,Event Date,Player Name,Score,Round,Pars,Scores,Hole,Double_Eagle_or_Better,Eagle,Birdie,Par,Bogey,Double_Bogey,Worse_than_Double_Bogey,Hole_in_1,Score_Relative_to_Par,Cumulative_Score,Streak_of_3_Birdies_or_Better,Bogey_Free_Round,Under_70_All_Rounds,Overall_Cumulative_Score,Position_At_Hole,Cumulative_Score_Relative_to_Par,FPTS,Cumulative_FPTS,FPTS_Positions,Total_FPTS
673648,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
673649,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,5.0,4,0,0,0,0,1,0,0,0,1.0,16.0,0,0,0,16.0,112,1.0,-0.5,1.0,0,1.0
673650,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,5,5.0,5,0,0,0,1,0,0,0,0,0.0,21.0,0,0,0,21.0,125,1.0,0.5,1.5,0,1.5
673651,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,6,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,25.0,125,1.0,0.5,2.0,0,2.0
673652,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,28.0,0,0,0,28.0,120,1.0,0.5,2.5,0,2.5
673653,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,32.0,124,1.0,0.5,3.0,0,3.0
673654,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,126,1.0,0.5,3.5,0,3.5
673655,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,39.0,0,0,0,39.0,98,0.0,3.0,6.5,0,6.5
673656,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,11,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,43.0,92,0.0,0.5,7.0,0,7.0
673657,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,46.0,0,0,0,46.0,92,0.0,0.5,7.5,0,7.5
673658,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,50.0,94,0.0,0.5,8.0,0,8.0
673659,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,54.0,92,0.0,0.5,8.5,0,8.5
673660,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,58.0,75,-1.0,3.0,11.5,0,11.5
673661,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,60.0,0,0,0,60.0,47,-2.0,3.0,14.5,1,15.5
673662,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,64.0,46,-2.0,0.5,15.0,1,16.0
673663,Wyndham Championship,2024-08-08,Pierceson Coody,-2,1,4,5.0,18,0,0,0,0,1,0,0,0,1.0,69.0,0,0,0,69.0,72,-1.0,-0.5,14.5,0,14.5
673664,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,73.0,71,-1.0,0.5,15.0,0,15.0
673665,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,3.0,2,0,0,1,0,0,0,0,0,-1.0,7.0,0,0,0,76.0,44,-2.0,3.0,18.0,1,19.0
673666,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,3,3.0,3,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,79.0,54,-2.0,0.5,18.5,0,18.5
673667,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,83.0,57,-2.0,0.5,19.0,0,19.0
673668,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,87.0,53,-3.0,3.0,22.0,0,22.0
673669,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,21.0,0,0,0,90.0,33,-4.0,3.0,25.0,2,27.0
673670,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,24.0,0,0,0,93.0,35,-4.0,0.5,25.5,2,27.5
673671,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,28.0,0,0,0,97.0,39,-4.0,0.5,26.0,2,28.0
673672,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,101.0,41,-4.0,0.5,26.5,1,27.5
673673,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,5.0,10,0,0,0,0,1,0,0,0,1.0,37.0,0,0,0,106.0,61,-3.0,-0.5,26.0,0,26.0
673674,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,41.0,0,0,0,110.0,59,-3.0,0.5,26.5,0,26.5
673675,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,43.0,0,0,0,112.0,47,-4.0,3.0,29.5,1,30.5
673676,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,13,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,116.0,52,-4.0,0.5,30.0,0,30.0
673677,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,51.0,0,0,0,120.0,43,-4.0,0.5,30.5,1,31.5
673678,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,5,5.0,15,0,0,0,1,0,0,0,0,0.0,56.0,0,0,0,125.0,54,-4.0,0.5,31.0,0,31.0
673679,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,127.0,32,-5.0,3.0,34.0,2,36.0
673680,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,4.0,17,0,0,0,1,0,0,0,0,0.0,62.0,0,0,0,131.0,30,-5.0,0.5,34.5,3,37.5
673681,Wyndham Championship,2024-08-08,Pierceson Coody,-2,2,4,5.0,18,0,0,0,0,1,0,0,0,1.0,67.0,0,0,0,136.0,46,-4.0,-0.5,34.0,1,35.0
673682,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,140.0,47,-4.0,0.5,34.5,1,35.5
673683,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,144.0,53,-4.0,0.5,35.0,0,35.0
673684,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,147.0,53,-4.0,0.5,35.5,0,35.5
673685,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,5.0,4,0,0,0,0,1,0,0,0,1.0,16.0,0,0,0,152.0,65,-3.0,-0.5,35.0,0,35.0
673686,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,20.0,0,0,0,156.0,58,-4.0,3.0,38.0,0,38.0
673687,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,6,0,0,0,1,0,0,0,0,0.0,24.0,0,0,0,160.0,60,-4.0,0.5,38.5,0,38.5
673688,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,3,3.0,7,0,0,0,1,0,0,0,0,0.0,27.0,0,0,0,163.0,54,-4.0,0.5,39.0,0,39.0
673689,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,8,0,0,0,1,0,0,0,0,0.0,31.0,0,0,0,167.0,53,-4.0,0.5,39.5,0,39.5
673690,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,9,0,0,0,1,0,0,0,0,0.0,35.0,0,0,0,171.0,55,-4.0,0.5,40.0,0,40.0
673691,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,38.0,0,0,0,174.0,42,-5.0,3.0,43.0,1,44.0
673692,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,5.0,11,0,0,0,0,1,0,0,0,1.0,43.0,0,0,0,179.0,46,-4.0,-0.5,42.5,1,43.5
673693,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,3,3.0,12,0,0,0,1,0,0,0,0,0.0,46.0,0,0,0,182.0,47,-4.0,0.5,43.0,1,44.0
673694,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,13,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,186.0,50,-4.0,0.5,43.5,1,44.5
673695,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,190.0,48,-4.0,0.5,44.0,1,45.0
673696,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,5,6.0,15,0,0,0,0,1,0,0,0,1.0,60.0,0,0,0,196.0,56,-3.0,-0.5,43.5,0,43.5
673697,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,3,5.0,16,0,0,0,0,0,1,0,0,2.0,65.0,0,0,0,201.0,62,-1.0,-1.0,42.5,0,42.5
673698,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,3.0,17,0,0,1,0,0,0,0,0,-1.0,68.0,0,0,0,204.0,62,-2.0,3.0,45.5,0,45.5
673699,Wyndham Championship,2024-08-08,Pierceson Coody,-2,3,4,4.0,18,0,0,0,1,0,0,0,0,0.0,72.0,0,0,0,208.0,60,-2.0,0.5,46.0,0,46.0
673700,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,212.0,62,-2.0,0.5,46.5,0,46.5
673701,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,216.0,62,-2.0,0.5,47.0,0,47.0
673702,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,219.0,63,-2.0,0.5,47.5,0,47.5
673703,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,223.0,61,-2.0,0.5,48.0,0,48.0
673704,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,5,7.0,5,0,0,0,0,0,1,0,0,2.0,22.0,0,0,0,230.0,64,0.0,-1.0,47.0,0,47.0
673705,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,5.0,6,0,0,0,0,1,0,0,0,1.0,27.0,0,0,0,235.0,65,1.0,-0.5,46.5,0,46.5
673706,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,3,4.0,7,0,0,0,0,1,0,0,0,1.0,31.0,0,0,0,239.0,65,2.0,-0.5,46.0,0,46.0
673707,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,34.0,0,0,0,242.0,65,1.0,3.0,49.0,0,49.0
673708,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,3.0,9,0,0,1,0,0,0,0,0,-1.0,37.0,0,0,0,245.0,64,0.0,3.0,52.0,0,52.0
673709,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,10,0,0,0,1,0,0,0,0,0.0,41.0,0,0,0,249.0,62,0.0,0.5,52.5,0,52.5
673710,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,11,0,0,0,1,0,0,0,0,0.0,45.0,0,0,0,253.0,61,0.0,0.5,53.0,0,53.0
673711,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,3,3.0,12,0,0,0,1,0,0,0,0,0.0,48.0,0,0,0,256.0,62,0.0,0.5,53.5,0,53.5
673712,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,13,0,0,0,1,0,0,0,0,0.0,52.0,0,0,0,260.0,62,0.0,0.5,54.0,0,54.0
673713,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,14,0,0,0,1,0,0,0,0,0.0,56.0,0,0,0,264.0,62,0.0,0.5,54.5,0,54.5
673714,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,5,5.0,15,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,269.0,63,0.0,0.5,55.0,0,55.0
673715,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,63.0,0,0,0,271.0,62,-1.0,3.0,58.0,0,58.0
673716,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,4.0,17,0,0,0,1,0,0,0,0,0.0,67.0,0,0,0,275.0,62,-1.0,0.5,58.5,0,58.5
673717,Wyndham Championship,2024-08-08,Pierceson Coody,-2,4,4,3.0,18,0,0,1,0,0,0,0,0,-1.0,70.0,0,0,0,278.0,61,-2.0,3.0,61.5,0,61.5
673790,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
673791,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,3.0,2,0,0,1,0,0,0,0,0,-1.0,7.0,0,0,0,7.0,12,-1.0,3.0,3.5,6,9.5
673792,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,10.0,14,-1.0,0.5,4.0,6,10.0
673793,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,13.0,0,0,0,13.0,7,-2.0,3.0,7.0,10,17.0
673794,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,17.0,0,0,0,17.0,6,-3.0,3.0,10.0,12,22.0
673795,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,6,0,0,0,1,0,0,0,0,0.0,21.0,0,0,0,21.0,8,-3.0,0.5,10.5,9,19.5
673796,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,24.0,0,0,0,24.0,10,-3.0,0.5,11.0,7,18.0
673797,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,28.0,0,0,0,28.0,10,-3.0,0.5,11.5,7,18.5
673798,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,32.0,11,-3.0,0.5,12.0,6,18.0
673799,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,10,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,14,-3.0,0.5,12.5,6,18.5
673800,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,11,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,40.0,12,-3.0,0.5,13.0,6,19.0
673801,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,43.0,15,-3.0,0.5,13.5,6,19.5
673802,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,47.0,14,-3.0,0.5,14.0,6,20.0
673803,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,51.0,0,0,0,51.0,13,-3.0,0.5,14.5,6,20.5
673804,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,5,5.0,15,0,0,0,1,0,0,0,0,0.0,56.0,0,0,0,56.0,20,-3.0,0.5,15.0,5,20.0
673805,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,59.0,0,0,0,59.0,21,-3.0,0.5,15.5,4,19.5
673806,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,63.0,0,0,0,63.0,25,-3.0,0.5,16.0,4,20.0
673807,Wyndham Championship,2024-08-08,Rafael Campos,CUT,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,67.0,0,1,0,67.0,26,-3.0,3.5,19.5,3,22.5
673808,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,6.0,1,0,0,0,0,0,1,0,0,2.0,6.0,0,0,0,73.0,71,-1.0,-1.0,18.5,0,18.5
673809,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,2,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,77.0,72,-1.0,0.5,19.0,0,19.0
673810,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,3,4.0,3,0,0,0,0,1,0,0,0,1.0,14.0,0,0,0,81.0,103,0.0,-0.5,18.5,0,18.5
673811,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,18.0,0,0,0,85.0,104,0.0,0.5,19.0,0,19.0
673812,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,22.0,0,0,0,89.0,97,-1.0,3.0,22.0,0,22.0
673813,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,93.0,96,-1.0,0.5,22.5,0,22.5
673814,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,29.0,0,0,0,96.0,97,-1.0,0.5,23.0,0,23.0
673815,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,32.0,0,0,0,99.0,78,-2.0,3.0,26.0,0,26.0
673816,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,103.0,78,-2.0,0.5,26.5,0,26.5
673817,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,107.0,79,-2.0,0.5,27.0,0,27.0
673818,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,111.0,79,-2.0,0.5,27.5,0,27.5
673819,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,114.0,76,-2.0,0.5,28.0,0,28.0
673820,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,50.0,0,0,0,117.0,63,-3.0,3.0,31.0,0,31.0
673821,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,121.0,62,-3.0,0.5,31.5,0,31.5
673822,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,125.0,54,-4.0,3.0,34.5,0,34.5
673823,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,128.0,51,-4.0,0.5,35.0,0,35.0
673824,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,5.0,17,0,0,0,0,1,0,0,0,1.0,66.0,0,0,0,133.0,70,-3.0,-0.5,34.5,0,34.5
673825,Wyndham Championship,2024-08-08,Rafael Campos,CUT,2,4,5.0,18,0,0,0,0,1,0,0,0,1.0,71.0,0,0,0,138.0,80,-2.0,-0.5,34.0,0,34.0
673826,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
673827,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
673828,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
673829,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,14.0,0,0,0,14.0,16,-1.0,3.0,4.5,5,9.5
673830,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,5,5.0,5,0,0,0,1,0,0,0,0,0.0,19.0,0,0,0,19.0,35,-1.0,0.5,5.0,2,7.0
673831,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,5.0,6,0,0,0,0,1,0,0,0,1.0,24.0,0,0,0,24.0,92,0.0,-0.5,4.5,0,4.5
673832,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,3,4.0,7,0,0,0,0,1,0,0,0,1.0,28.0,0,0,0,28.0,120,1.0,-0.5,4.0,0,4.0
673833,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,32.0,124,1.0,0.5,4.5,0,4.5
673834,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,126,1.0,0.5,5.0,0,5.0
673835,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,10,0,0,0,1,0,0,0,0,0.0,40.0,0,0,0,40.0,127,1.0,0.5,5.5,0,5.5
673836,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,5.0,11,0,0,0,0,1,0,0,0,1.0,45.0,0,0,0,45.0,134,2.0,-0.5,5.0,0,5.0
673837,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,48.0,0,0,0,48.0,136,2.0,0.5,5.5,0,5.5
673838,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,52.0,0,0,0,52.0,139,2.0,0.5,6.0,0,6.0
673839,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,56.0,0,0,0,56.0,132,2.0,0.5,6.5,0,6.5
673840,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,5,5.0,15,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,61.0,136,2.0,0.5,7.0,0,7.0
673841,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,64.0,138,2.0,0.5,7.5,0,7.5
673842,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,68.0,138,2.0,0.5,8.0,0,8.0
673843,Wyndham Championship,2024-08-08,Raul Pereda,CUT,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,72.0,0,0,0,72.0,135,2.0,0.5,8.5,0,8.5
673844,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,76.0,134,2.0,0.5,9.0,0,9.0
673845,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,80.0,134,2.0,0.5,9.5,0,9.5
673846,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,3,2.0,3,0,0,1,0,0,0,0,0,-1.0,10.0,0,0,0,82.0,122,1.0,3.0,12.5,0,12.5
673847,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,86.0,125,1.0,0.5,13.0,0,13.0
673848,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,90.0,118,0.0,3.0,16.0,0,16.0
673849,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,22.0,0,0,0,94.0,115,0.0,0.5,16.5,0,16.5
673850,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,97.0,114,0.0,0.5,17.0,0,17.0
673851,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,29.0,0,0,0,101.0,113,0.0,0.5,17.5,0,17.5
673852,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,33.0,0,0,0,105.0,114,0.0,0.5,18.0,0,18.0
673853,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,37.0,0,0,0,109.0,111,0.0,0.5,18.5,0,18.5
673854,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,41.0,0,0,0,113.0,111,0.0,0.5,19.0,0,19.0
673855,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,3,2.0,12,0,0,1,0,0,0,0,0,-1.0,43.0,0,0,0,115.0,95,-1.0,3.0,22.0,0,22.0
673856,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,13,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,119.0,93,-1.0,0.5,22.5,0,22.5
673857,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,51.0,0,0,0,123.0,91,-1.0,0.5,23.0,0,23.0
673858,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,5,6.0,15,0,0,0,0,1,0,0,0,1.0,57.0,0,0,0,129.0,106,0.0,-0.5,22.5,0,22.5
673859,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,60.0,0,0,0,132.0,108,0.0,0.5,23.0,0,23.0
673860,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,17,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,136.0,109,0.0,0.5,23.5,0,23.5
673861,Wyndham Championship,2024-08-08,Raul Pereda,CUT,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,140.0,105,0.0,0.5,24.0,0,24.0
674114,Wyndham Championship,2024-08-08,Rico Hoey,-10,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
